Founded_scaled,RoundSeries_scaled,Head Quarter,Industry In,AboutCompany,Amount in ($)
-0.6913904444435626,-1.5025332983782456,4,166,Transforming health insurance by building India's first managed care model,4000000.0
0.9180651885589024,0.6476616157943651,4,81,"Mensa scales brands leveraging its expertise in ecommerce, technology, marketing, category management & demand planning.",135000000.0
0.11333737205766989,0.217622632959843,24,226,GenLeap is India’s first self-discovery and career lifecycle management platform.,8000000.0
0.6498225830584915,-0.6424553327092013,,,,
0.11333737205766989,0.217622632959843,37,174,GoKwik is a platform for solving shopping experience problems on e-commerce websites on the internet.,15000000.0
-0.15490523344274093,0.217622632959843,4,127,"Velocity provides revenue based financing, up to Rs 3 crores, for marketing and inventory spends of online businesses.",20000000.0
1.1863077940593132,1.0777005986288872,23,127,SalaryBox is solution that makes employee management effortless.,4000000.0
-0.6913904444435626,2.797856529966976,,,,
0.9180651885589024,-0.6424553327092013,35,98,An AI-powered right skilling suite that helps enterprises unlock business potential.,13000000.0
,,4,124,A daily gold-savings app that saves spare change & auto-invests.,4500000.0
,,37,109,88academics an 88tuition Pte Ltd has been established with the social objective of making quality video-based learning material available to all students.,3000000.0
,,18,13,InfyU Labs is a team of dedicated professionals from various fields of engineering with a common goal of making chemical-free fruits and vegetables accessible to everyone.,200000.0
,,4,225,"A mission to assist a billion Indians in their spiritual journey, through a range of products & services",10000000.0
,,35,78,AcknoLedger is a Global platform that distributes Web 3.0 Digital Assets Seamlessly across all the Metaverses and Gaming,1500000.0
,,4,127,Salt is a neo-banking experience created to cater to international businesses.,500000.0
,,23,166,Connect different sectors of healthcare system and give the patients complete control over their information.,2300000.0
,,4,242,"AnKa SumMor is the service that allows businesses to focus on building their brands, while they provide Supply & Distribution expertise.",1000000.0
,,45,137,"Innovating plant protein ingredients with superior nutrition, sensory and functional profiles from farm to formulation.",2000000.0
,,4,127,"A team of fintech, investment banking, venture capital, and technology veterans who bring a founder-first mindset.",2000000.0
,,35,134,FRAAZO is Mumbai's favourite App for Fresh Vegetables and Fruits coming straight from the Farm to your Doorstep within 18 Hours.,50000000.0
,,45,283,Wiggles India is a preventative healthcare brand for all things pets!,5500000.0
,,45,64,"Lio is the one app for all data where you can create, keep records and track all the records",5000000.0
,,35,204,ProfitWheel's belief is that only a fraction of customers drive the most profitability for a brand - and we want to help increase their high value customer base.,3000000.0
,,4,213,Tummoc helps track and find actionable & accurate bus/metro/suburban rail intracity travel information.,540000.0
,,4,177,ACKO is India’s first and fastest growing InsurTech company which makes buying and using insurance effortless.,255000000.0
,,35,98,"Make great conversations accessible to everyone through a vibrant, small, safe, and easy real-time audio platform",400000.0
,,4,127,A digital platform to make financial services accessible to 100 million unserved and underserved households across India,15000000.0
,,4,18,Flatheads are an enthusiastic team of young professionals building a retail brand in the casual footwear space.,1000000.0
,,23,24,Spinny is a new age used car end-to-end platform in India.,248000000.0
,,35,69,"Empowering local markets to sell online socially, our mission is to bring 25M sellers online by 2023",8000000.0
,,37,98,Offer pedagogically differentiated technology driven solutions that lead to critical thinking and achievement of higher learning outcomes,10000000.0
,,4,137,Revolutionizing the food industry through technology by providing high-quality traceable food products,500000.0
,,4,124,Democratizing Open Banking,500000.0
,,64,98,"Inzpira is India's only Live online 1:1 platform for Language Learning & Test Preparation that lets users instantly connect with expert trainers and learn anytime, from anywhere.",300000.0
,,15,21,Find automobile repair and maintenance service providers,5000000.0
,,33,13,D2C Health and Wellness Brand for Fresh and Safe Fruits and Vegetables from farmers through traceable Supply Chain,800000.0
,,12,44,A consulting firm focused mainly on Data Analytics and DevOps.,700000.0
,,23,24,"CARS24 is proud to be a tech-first organisation, looking to make inroads into the global auto-tech market in groundbreaking ways.",450000000.0
,,4,5,Enabling enterprises to automate their contact centre operations using Voice AI.,23000000.0
,,4,174,"A Single Click Work Flow E-Sign solution to conduct speedy, accurate, efficient transactions through a “cash-less, presence-less, paperless” framework.",1000000.0
,,1,254,Hubilo is the leading hybrid event platform built for engagement and event excellence.,125000000.0
,,4,127,World's first cross-border Neobank,40000000.0
,,4,122,Healofy was created with a mission to experience special motherhood through its products and its inexhaustive and evergrowing babycare tips,6000000.0
,,4,229,NoBroker is a disruptive force in the Real Estate Industry.,2100000.0
,,4,287,"It helps lenders to directly provide short-term loans to merchants, employees, and students",2100000.0
,,4,125,CRED is a credit card payment platform that rewards users with points for paying their bills.,250000000.0
,,37,271,Building an eco-system for car owners which will be a one-stop solution for all their needs.,25000000.0
,,4,229,Settl. is a technology-driven accommodation platform focused on providing a convenient and high-quality living experience for young millennials.,500000.0
,,29,100,Online fruits and vegetables delivery company,150000.0
,,12,271,The next generation of web services that democratize access to finance for developers and businesses.,3000000.0
,,45,64,E42 is the world’s leading Natural Language Processing- based AI platform driving enterprise cognition across processes.,5400000.0
,,4,194,A platform for delivery services,60000000.0
,,4,127,"ZestMoney helps make it accessible for millions to upgrade, to enhance, to rise, while keeping it affordable.",50000000.0
,,4,153,Ayu Health is a network of high quality hospitals focused on providing high quality healthcare for all.,6300000.0
,,23,236,A 24x7 automated retail store filled with daily essentials.,900000.0
,,35,215,Artium Academy is an Online Music Education platform that makes learning fun and accessible to people of all ages.,750000.0
,,37,174,GoKwik is a platform for solving shopping experience problems on e-commerce websites on the internet.,5000000.0
,,40,134,"SupplyNote is Cloud based web and mobile enabled suite connecting outlets, service providers and suppliers.",1200000.0
,,23,98,"The multilingual edtech platform provides 360 degree learning solutions catering to all major educational needs of Tier II, tier III including online courses for  competitive exams",20000000.0
,,4,127,India’s first socially distributed full stack financial services platform for small town India,8000000.0
,,4,66,Home construction app for finding ideas and service providers near you,550000.0
,,23,291,Fantasy Akhada is one of India's fastest growing Fantasy Sports Platform.,2000000.0
,,35,158,H2D is the most trusted online platform that connects the finest experts with people aspiring to achieve their Health Goals in a holistic way,4500000.0
,,35,142,D2C footwear brand,1100000.0
,,35,174,Anar Business Community App is a platform where businesses can create their free profile and grow their business network all over India.,6200000.0
,,4,127,International education loans for high potential students.,55000000.0
,,25,64,CUSMAT is India’s largest immersive skilling and training platform.,100000.0
,,37,134,VAHDAM is among the world’s first vertically integrated online-first tea brands.,20000000.0
,,4,127,A Learning-First Neobank for teenagers - Enable practical financial education for child today,4200000.0
,,4,127,"Slice is India's best credit card challenger to pay bills, manage expenses, and unlock rewards",220000000.0
,,37,36,Bijnis is revolutionizing the way manufacturers operate and scale their factories by digitizing their Demand/Supply/Captial/Operations.,30000000.0
,,4,168,Spottabl is a technology driven recruitment platform that has helped over 50 tech startups and growth stage companies discover their top talent through its intelligent and human backed model.,400000.0
,,4,167,One of the fastest-growing hospitality companies based out of Bangalore.,3000000.0
,,8,127,AVIOM India Housing Finance Pvt. Ltd. is a venture started by experienced professionals with a vision to improve the standard of living of families from the informal sector in rural areas,8000000.0
,,23,105,Questt is a Free online homework app that lets teachers assign gamified homework to students.,6750000.0
,,12,153,Twin Health invented the Whole Body Digital Twin™ to help reverse and prevent chronic metabolic diseases.,140000000.0
,,35,274,"Artisans handcraft exquisite and environment-friendly home linens using only the most sustainable fabrics like linen, hemp, and lyocell.",570000.0
,,4,127,Open is Asia’s first neobanking platform for SMEs and startups.,90000000.0
,,35,76,Online makeup and beauty products retailer,30000000.0
,,4,98,"FrontRow enables everyone to pursue their passions - get better, learn from the best and get noticed!",14000000.0
,,40,239,"Building high impact communication, workflow and productivity tools for sales and support teams throughout the globe.",17000000.0
,,37,166,Glamyo Health is an advanced healthcare co delivering a seamless experience for elective surgeries.,3000000.0
,,40,272,It is a product-based cybersecurity solutions provider,1000000.0
,,23,216,"NFTically is a global B2B SaaS that enables celebrities, influencers, gamers, clubs & enterprises to launch their own white-label NFT store or NFT Marketplace without any technical knowledge.",1000000.0
,,4,231,India's largest professional networking & job opportunities platform for the rising workforce.,100000000.0
,,4,78,"CoinSwitch Kuber is the largest crypto trading platform in India with a user base of 10M+, in just 15 months and growing every second.",260000000.0
,,23,153,Mindhouse is a Yoga & Nutrition driven personalized healthcare platform.,6000000.0
,,25,273,Ozonetel is leading Cloud Telephony solution provider.,5000000.0
,,4,98,Playto Labs provides robotics toys and online classes for kids to help them develop the key 21st century skills. Book a free trial for your child today at www.playtolabs.com,500000.0
,,4,64,Advance Source-to-Pay cycle to a new level with Artificial Intelligence!,3000000.0
,,4,127,"Rulezero is a legal/fintech startup reimagining private markets by building an intelligent platform that enables stakeholder participation and capital flow in a transparent, efficient and compliant manner.",2500000.0
,,4,127,"A tech-enabled micro-savings platform, for the underserved masses, that makes it possible to save starting at Re. 1",3200000.0
,,35,108,"A learning platform that provides topic-based journey, animated videos, quizzes, infographic and mock tests to students",150000000.0
,,35,114,Powering private markets - A technology platform for startups and investors.,3000000.0
,,23,98,CuriousJr is a platform to answer kids' curiosity and prepare them for 21st-century skills.,1000000.0
,,24,179,Provides variety of insurance plans and policies,5500000.0
,,35,204,India's largest platform-first martech startup,7000000.0
,,63,42,Prolgae Spirulina Supplies Pvt. Ltd. is a Nordic-India joint operating company.,200000.0
,,12,184,Provides interior designing solutions,30000000.0
,,15,96,It is a eyewear company,275000000.0
,,35,134,"Storia Foods and Beverages is committed to creating products that are natural, full of goodness and promote a healthy lifestyle.",6000000.0
,,4,195,Porter is India's Largest Marketplace for Intra-City Logistics.,100000000.0
,,35,291,SportZchain is India's first blockchain based platform poised to disrupt a multi-billion dollar fan engagement industry.,400000.0
,,4,128,Uses AI to do risk profiling of e-commerce consumers who opt for EMI,15000000.0
,,4,172,"The Best Skills Validation Platform that provides ""Interview As-A-Service""?.",5700000.0
,,12,128,Platform that provides complete financial solutions for excluded individuals and households,5000000.0
,,4,64,India’s leading FinTech SaaS platform,75000000.0
,,4,236,"Help forward thinking entrepreneurs by providing them the platform to start, grow, and manage their business online.",11000000.0
,,23,118,FarMart is an agritech platform that helps businesses easily source high quality produce at reasonable prices.,10000000.0
,,23,105,Sunstone Eduversity is a one-of-its-kind business school operating in an asset-light model since 2011.,28000000.0
,,4,174,"BetterPlace is India’s largest technology platform delivering digital solutions for blue-collar workforce management, throughout the entire value chain.",24000000.0
,,29,110,"Toppersnotes is an edtech company, primarily operating in the test preparation industry.",1000000.0
,,45,127,4Fin is a Fintech Platform catering to needs of Smart Bharat.,1100000.0
,,4,42,Perform Antibody Discovery using Artificial Intelligence.,1000000.0
,,4,98,Teachmint is an education infrastructure provider and India’s largest teaching platform.,78000000.0
,,4,195,A smart-tech-enabled platform offering a one-stop destination for all the intra-city link-supply chain.,2000000.0
,,4,174,Neobank for Growing SMBs. Simplify GST Billing & Accounting needs with myBillBook App.,31000000.0
,,23,281,Online flight booking,49400000.0
,,4,124,"Empower Indian startups by creating the right financial products starting with a high-limit corporate credit card with unlimited benefits, no personal liability and no fixed deposit.",12000000.0
,,34,134,WOW! Momo is one of the fastest-growing food brands in India.,15000000.0
,,40,144,"An online platform on which developers can host their games and gamers can come together as a community to enjoy experiences, compete, challenge and win!",2000000.0
,,45,153,India's first tech-enabled healthcare logistics platform.,2000000.0
,,40,177,GramCover is a tech-enabled insurance marketplace for rural India.,7000000.0
,,25,64,Just-in-time Sales Enablement Platform,2000000.0
,,35,127,ePaylater is a payment solution that aims to separate the experience of shopping from the hassles of payment process.,10000000.0
,,45,171,"Real-time, automated insights to increase plant efficiency",20000000.0
,,4,141,"Offers B2B tech platform to corporates, aimed at improving the operations of their cafeterias",12000000.0
,,4,162,“foreignadmits” aims at addressing one of the biggest problems of personalized mentoring for students aiming to pursue higher education and eventually become an expert in their desired discipline of study.,400000.0
,,35,236,LoveLocal (formerly known as m.Paani) is bringing Trusted Local Shops Online and empowering them to deliver the neighbourhood shopping experience of the future.,18000000.0
,,23,134,Re-imagining Packaged Foods with Natural Ingredients & ZERO Preservatives,1000000.0
,,40,127,The Money Club is a mobile platform for peer to peer chit funds.,1700000.0
,,35,93,"Flipspaces is a global tech-enabled venture towards discovery, design and delivery of commercial and residential spaces",2000000.0
,,35,56,"World’s largest internet restaurant company. Building Unique, Memorable, Delightful & Sure delivery-only restaurants.",175000000.0
,,29,20,Enables people to buy and sell new/old cars.,70000000.0
,,4,13,Provide personalized farm solution to the farmers. Only app to provide actionable insights based on weather changes.,6500000.0
,,4,220,A one-stop solution for aggregated content  in vernacular languages,200000.0
,,23,174,O4S SaaS helps Consumer Brands to Digitize and Automate their Supply Chain thereby increasing Sales and Performance.,6000000.0
,,37,124,"Progcap (Desiderata Impact Ventures Private Limited) is a mission-driven, inclusive financing technology firm",30000000.0
,,19,236,ClearDekho is India’s Leading Affordable Eyewear Brand.,4000000.0
,,23,27,"Safe, secure & reliable On-Demand Drone delivery network for medical, parcel & essential items",500000.0
,,37,68,Vanity Wagon is India's first true information oriented clean beauty marketplace.,700000.0
,,35,158,"Medikabazaar, India’s pioneering and largest online B2B marketspace for medical supplies and equipment.",75000000.0
,,23,127,BASIC Home Loan is India's first automated platform for secured lending with special focus on the affordable housing segment.,3500000.0
,,23,167,BookingJini strive to empower Hotels from all aspects ranging from customer outreach to automate their booking process and improve their online presence and revenue to stimulate Top-line and Bottom-line growth.,1200000.0
,,25,96,Empowering SMBs in India,10000000.0
,,37,236,One-Stop Solution for Daily Workplace Needs,600000.0
,,12,124,CredAvenue is an organization on a mission to deepen and power the $120Trillion global enterprise debt market which would unlock a GDP multiplier and thus create massive economic value.,90000000.0
,,23,174,Building a platform for exporters to digitize their workflows and help them grow and manage their business.,3000000.0
,,23,124,"CashBook is a digital record-keeping app using which businesses can add entries, segregate records, and find overall balance instantly.",2300000.0
,,37,34,A mission to solve a genuine problem faced by millions of travel entrepreneurs across the world.,2200000.0
,,1,76,"RENÉE Cosmetics is an Indian makeup brand empowering bold & beautiful women with innovative, cruelty-free products.",1500000.0
,,23,124,"Chqbook.com is India’s first neobank for small business owners offering world-class financial services through its five pillars of banking, khata, lending, insurance, and rewards.",5000000.0
,,4,245,Blogging platform that enables people to create visual collections of their travel and local experiences,2000000.0
,,4,127,Embedded Lending for Small Businesses,1000000.0
,,23,105,"Collegedekho.com is Student’s Partner, Friend & Confidante, To Help Him Take a Decision and Move On to His Career Goals.",26000000.0
,,4,273,"Asia's largest customer engagement platform, streamlining customer interactions for Swiggy, Ola, Flipkart, GoJek etc.",35000000.0
,,35,127,CredAble provides liquidity programs for enterprise supply chains.,30000000.0
,,4,29,"ReshaMandi provides a full-stack digital ecosystem in the form of a super app, from FARM to RETAIL.",30000000.0
,,4,183,"Tech-empowered teams have delivered over 20,000 homes across 16 cities over the last 7 years.",50000000.0
,,35,190,Omnichannel marketplace for gems and jewellery,1000000.0
,,45,153,"FITTR’s mission is to reach out to 50 million people and make them fit, create jobs in the fitness industry, teach people how easy it is to stay fit and move together as a Wolfpack.",11000000.0
,,23,195,"Zypp is working to convert all deliveries for e-commerce, grocery, medicine and food vertical to go electric with e-scooter sharing app.",7000000.0
,,15,239,Customer Experience (CX) Automation platform,1500000.0
,,23,203,The platform for marketers to find and work with influencers,200000.0
,,23,68,D2C personal hygiene startup,400000.0
,,35,29,Provides digital platform for businesses to plan and manage their international freight shipments online,4000000.0
,,37,68,Koparo is a direct-to-consumer brand that is addressing the needs of modern Indian families and their homes.,700000.0
,,40,277,"Devnagri is an AI powered human translation platform, working in all 22 Indian languages.",600000.0
,,23,195,Delhivery is a leading logistics and supply chain services company in India.,76000000.0
,,4,24,BeepKart is building a platform to digitize and organize the used two-wheeler market.,3000000.0
,,37,127,Paytail is revolutionizing the offline commerce by enabling instant paperless EMI's to consumers,1500000.0
,,23,61,A community-led professional network for women,810000.0
,,4,124,"HappyCredit is on a mission to make online shopping delightful for 400mn bharat shoppers with credit, rewards, shopping inspiration and more.",600000.0
,,35,18,India's favourite Kid's wear and Family Sleepwear D2C Brand,200000.0
,,4,208,"Crater is where you join 5000+ mentors, creators & experts while they stream their knowledge and skills live.",700000.0
